,ligand_name,sequence_id,label
0,0,0,1
1,0,1,1
2,0,2,1
3,0,3,1
4,0,4,1
5,0,5,1
6,0,6,1
7,0,7,1
8,0,8,1
9,0,9,1
10,0,10,1
11,0,11,1
12,0,12,1
13,0,13,1
14,0,14,1
15,0,15,1
16,0,16,1
17,0,17,1
18,0,18,1
19,0,19,1
20,0,20,1
21,0,21,1
22,0,22,1
23,0,23,1
24,0,24,1
25,0,25,1
26,0,26,1
27,0,27,1
28,0,28,1
29,0,29,1
30,0,30,1
31,1,31,1
32,1,32,1
33,1,33,1
34,1,34,1
35,1,35,1
36,1,36,1
37,1,37,1
38,1,38,1
39,1,39,1
40,1,40,1
41,1,41,1
42,1,42,1
43,1,43,1
44,1,44,1
45,1,45,1
46,1,46,1
47,1,47,1
48,1,48,1
49,1,49,1
50,1,50,1
51,1,51,1
52,1,52,1
53,1,53,1
54,1,54,1
55,1,55,1
56,1,56,1
57,1,57,1
58,1,58,1
59,1,59,1
60,1,60,1
61,1,61,1
62,1,62,1
63,1,63,1
64,1,64,1
65,1,65,1
66,1,66,1
67,1,67,1
68,1,68,1
69,1,69,1
70,1,70,1
71,1,71,1
72,1,72,1
73,1,73,1
74,1,74,1
75,1,75,1
76,1,76,1
77,2,77,1
78,2,78,1
79,2,79,1
80,2,80,1
81,2,81,1
82,2,82,1
83,2,83,1
84,2,84,1
85,2,85,1
86,2,86,1
87,2,87,1
88,2,88,1
89,2,89,1
90,2,90,1
91,2,91,1
92,2,92,1
93,2,93,1
94,2,94,1
95,2,95,1
96,2,96,1
97,2,97,1
98,2,98,1
99,2,99,1
100,2,100,1
101,2,101,1
102,2,102,1
103,2,103,1
104,2,104,1
105,2,105,1
106,2,106,1
107,2,107,1
108,4,111,1
109,4,112,1
110,4,113,1
111,4,114,1
112,4,115,1
113,6,118,1
114,9,120,1
115,9,121,1
116,9,122,1
117,9,123,1
118,9,124,1
119,9,125,1
120,9,126,1
121,9,127,1
122,9,128,1
123,9,129,1
124,9,130,1
125,9,131,1
126,9,132,1
127,9,133,1
128,9,134,1
129,9,135,1
130,9,136,1
131,9,137,1
132,9,138,1
133,9,139,1
134,9,140,1
135,9,141,1
136,9,142,1
137,9,143,1
138,9,144,1
139,9,145,1
140,9,146,1
141,9,147,1
142,9,148,1
143,9,149,1
144,9,150,1
145,9,151,1
146,9,152,1
147,9,153,1
148,9,154,1
149,9,155,1
150,9,156,1
151,9,157,1
152,9,158,1
153,9,159,1
154,9,160,1
155,9,161,1
156,9,162,1
157,9,163,1
158,9,164,1
159,9,165,1
160,9,166,1
161,9,167,1
162,9,168,1
163,9,169,1
164,9,170,1
165,9,171,1
166,9,172,1
167,9,173,1
168,9,174,1
169,9,175,1
170,9,176,1
171,9,177,1
172,9,178,1
173,9,179,1
174,9,180,1
175,9,181,1
176,9,182,1
177,9,183,1
178,9,184,1
179,10,185,1
180,10,186,1
181,10,187,1
182,10,188,1
183,10,189,1
184,10,190,1
185,10,191,1
186,10,192,1
187,10,193,1
188,10,194,1
189,10,195,1
190,10,196,1
191,10,197,1
192,10,198,1
193,10,199,1
194,10,200,1
195,10,201,1
196,10,202,1
197,10,203,1
198,10,204,1
199,10,205,1
200,10,206,1
201,10,207,1
202,10,208,1
203,10,209,1
204,10,210,1
205,10,211,1
206,10,212,1
207,10,213,1
208,10,214,1
209,10,215,1
210,10,216,1
211,10,217,1
