,ligand_name,sequence_id,label
0,0,0,1
1,0,1,1
2,0,2,1
3,0,3,1
4,0,4,1
5,0,5,1
6,0,6,1
7,0,7,1
8,0,8,1
9,0,9,1
10,0,10,1
11,0,11,1
12,0,12,1
13,0,13,1
14,0,14,1
15,0,15,1
16,0,16,1
17,0,17,1
18,0,18,1
19,0,19,1
20,0,20,1
21,0,21,1
22,0,22,1
23,0,23,1
24,0,24,1
25,0,25,1
26,0,26,1
27,0,27,1
28,0,28,1
29,0,29,1
30,0,30,1
31,1,31,1
32,1,32,1
33,1,33,1
34,1,34,1
35,1,35,1
36,1,36,1
37,1,37,1
38,1,38,1
39,1,39,1
40,1,40,1
41,1,41,1
42,1,42,1
43,1,43,1
44,1,44,1
45,1,45,1
46,1,46,1
47,1,47,1
48,1,48,1
49,1,49,1
50,1,50,1
51,1,51,1
52,1,52,1
53,1,53,1
54,1,54,1
55,1,55,1
56,1,56,1
57,1,57,1
58,1,58,1
59,1,59,1
60,1,60,1
61,1,61,1
62,1,62,1
63,1,63,1
64,1,64,1
65,1,65,1
66,1,66,1
67,1,67,1
68,1,68,1
69,1,69,1
70,1,70,1
71,1,71,1
72,1,72,1
73,1,73,1
74,1,74,1
75,1,75,1
76,1,76,1
77,3,108,1
78,3,109,1
79,3,110,1
80,4,111,1
81,4,112,1
82,4,113,1
83,4,114,1
84,4,115,1
85,5,116,1
86,5,117,1
87,6,118,1
88,9,120,1
89,9,121,1
90,9,122,1
91,9,123,1
92,9,124,1
93,9,125,1
94,9,126,1
95,9,127,1
96,9,128,1
97,9,129,1
98,9,130,1
99,9,131,1
100,9,132,1
101,9,133,1
102,9,134,1
103,9,135,1
104,9,136,1
105,9,137,1
106,9,138,1
107,9,139,1
108,9,140,1
109,9,141,1
110,9,142,1
111,9,143,1
112,9,144,1
113,9,145,1
114,9,146,1
115,9,147,1
116,9,148,1
117,9,149,1
118,9,150,1
119,9,151,1
120,9,152,1
121,9,153,1
122,9,154,1
123,9,155,1
124,9,156,1
125,9,157,1
126,9,158,1
127,9,159,1
128,9,160,1
129,9,161,1
130,9,162,1
131,9,163,1
132,9,164,1
133,9,165,1
134,9,166,1
135,9,167,1
136,9,168,1
137,9,169,1
138,9,170,1
139,9,171,1
140,9,172,1
141,9,173,1
142,9,174,1
143,9,175,1
144,9,176,1
145,9,177,1
146,9,178,1
147,9,179,1
148,9,180,1
149,9,181,1
150,9,182,1
151,9,183,1
152,9,184,1
153,10,185,1
154,10,186,1
155,10,187,1
156,10,188,1
157,10,189,1
158,10,190,1
159,10,191,1
160,10,192,1
161,10,193,1
162,10,194,1
163,10,195,1
164,10,196,1
165,10,197,1
166,10,198,1
167,10,199,1
168,10,200,1
169,10,201,1
170,10,202,1
171,10,203,1
172,10,204,1
173,10,205,1
174,10,206,1
175,10,207,1
176,10,208,1
177,10,209,1
178,10,210,1
179,10,211,1
180,10,212,1
181,10,213,1
182,10,214,1
183,10,215,1
184,10,216,1
185,10,217,1
186,10,218,1
187,10,219,1
188,10,220,1
189,10,221,1
190,10,222,1
191,10,223,1
192,10,224,1
193,10,225,1
194,10,226,1
195,10,227,1
196,10,228,1
197,10,229,1
198,10,230,1
199,10,231,1
200,10,232,1
201,10,233,1
202,11,234,1
203,11,235,1
204,11,236,1
205,11,237,1
206,11,238,1
207,11,239,1
208,11,240,1
209,11,241,1
210,11,242,1
211,11,243,1
